Downloaded URL,Size in Bytes,No of outlinks,ContentType
https://www.nytimes.com/wirecutter/reviews/best-anniversary-gifts/,572313,716,text/html
https://www.nytimes.com/wirecutter/reviews/best-media-streamers/,592237,706,text/html
https://www.nytimes.com/wirecutter/reviews/best-usb-audio-interface/,641122,709,text/html
https://www.nytimes.com/wirecutter/reviews/best-usb-c-hubs-and-docks/,606601,699,text/html
https://www.nytimes.com/wirecutter/guides/buying-a-sofa/,741903,799,text/html
https://www.nytimes.com/wirecutter/reviews/best-exercise-bikes/,718630,755,text/html
https://www.nytimes.com/wirecutter/reviews/best-hair-clippers-for-home-use/,696431,728,text/html
https://www.nytimes.com/wirecutter/reviews/best-dolls/,623217,753,text/html
https://www.nytimes.com/wirecutter/reviews/best-ipad-stylus/,625447,713,text/html
https://www.nytimes.com/wirecutter/reviews/best-laptops/,587947,711,text/html
https://www.nytimes.com/wirecutter/blog/cheapish-things-for-trick-or-treating/,421601,690,text/html
https://www.nytimes.com/wirecutter/electronics/gaming/,477346,702,text/html
https://www.nytimes.com/wirecutter/reviews/best-sewing-machine/,672191,735,text/html
https://www.nytimes.com/wirecutter/kitchen-dining/food/,473267,701,text/html
https://www.nytimes.com/wirecutter/gifts/best-gifts-toys-for-1-year-olds/,684011,761,text/html
https://www.nytimes.com/wirecutter/reviews/best-home-3d-printer/,596585,715,text/html
https://www.nytimes.com/wirecutter/reviews/best-dog-dna-test/,661130,743,text/html
https://www.nytimes.com/wirecutter/lists/splurge-worthy-wirecutter-bedroom-picks/,494712,825,text/html
https://www.nytimes.com/wirecutter/outdoors/gear/,476420,703,text/html
https://www.nytimes.com/wirecutter/reviews/helpful-tips-for-an-expensive-move/,398017,668,text/html
https://www.nytimes.com/wirecutter/reviews/mattresses-for-back-pain/,687882,713,text/html
https://www.nytimes.com/wirecutter/make-a-plan/moving/,723551,755,text/html
https://www.nytimes.com/wirecutter/reviews/best-compact-washer-and-dryer/,647521,702,text/html
https://www.nytimes.com/wirecutter/reviews/best-portable-induction-cooktop/,758309,714,text/html
https://www.nytimes.com/interactive/2023/09/21/t-magazine/design/harlem-apartment-design-nyc.html,347405,170,text/html
https://www.nytimes.com/section/t-magazine/art,603399,95,text/html
https://www.nytimes.com/wirecutter/blog/the-10-tools-you-need-for-basic-home-repair/,385519,675,text/html
https://www.nytimes.com/wirecutter/reviews/best-cloud-gaming-services/,419991,673,text/html
https://www.nytimes.com/issue/magazine/2020/08/20/the-81620-issue,307095,59,text/html
https://www.nytimes.com/issue/magazine/2022/04/15/the-41722-issue,279514,55,text/html
https://www.nytimes.com/interactive/2020/03/11/magazine/best-songs.html,376159,220,text/html
https://www.nytimes.com/issue/magazine/2017/08/10/the-81317-issue,312044,61,text/html
https://www.nytimes.com/issue/magazine/2020/10/16/the-101820-issue,276692,55,text/html
https://www.nytimes.com/issue/magazine/2020/01/02/the-1520-issue,279746,55,text/html
https://www.nytimes.com/issue/magazine/2020/10/23/the-102520-issue,291775,57,text/html
https://www.nytimes.com/issue/magazine/2023/04/21/the-42323-issue,291422,57,text/html
https://www.nytimes.com/interactive/2017/12/28/magazine/the-lives-they-lived-2017.html,441059,108,text/html
https://www.nytimes.com/issue/magazine/2019/10/04/the-10619-issue,279772,55,text/html
https://www.nytimes.com/issue/magazine/2017/02/10/magazine-index-20170212,309618,61,text/html
https://www.nytimes.com/issue/magazine/2023/01/13/the-11523-issue,279669,55,text/html
https://www.nytimes.com/issue/magazine/2017/10/20/102217-issue,311118,61,text/html
https://www.nytimes.com/issue/magazine/2017/04/07/magazine-index-20170409,320279,61,text/html
https://www.nytimes.com/issue/magazine/2019/12/19/the-122219-issue,291248,57,text/html
https://www.nytimes.com/issue/magazine/2020/06/19/the-62120-issue,305289,59,text/html
https://www.nytimes.com/issue/magazine/2018/04/12/4818-issue,333795,61,text/html
https://www.nytimes.com/issue/magazine/2021/12/24/the-122621-issue-the-lives-they-lived,437236,81,text/html
https://www.nytimes.com/2023/10/05/upshot/fentanyl-opioids-mexico-explainer.html,344882,148,text/html
https://www.nytimes.com/es/2023/09/28/espanol/robert-menendez-quien-es.html,310197,138,text/html
https://www.nytimes.com/2023/10/05/world/americas/mexico-blinken-garland-mayorkas.html,261095,126,text/html
https://www.nytimes.com/es/2023/09/21/espanol/ley-votacion-texas.html,252147,114,text/html
https://www.nytimes.com/2023/10/04/us/politics/house-speaker-replacement-jordan-scalise.html,266536,134,text/html
https://www.nytimes.com/issue/magazine/2019/09/20/the-92219-issue,307016,59,text/html
https://www.nytimes.com/issue/magazine/2017/05/12/the-51417-issue-20170514,310734,61,text/html
https://www.nytimes.com/issue/magazine/2017/11/03/110517-issue,312123,61,text/html
https://www.nytimes.com/issue/magazine/2022/09/16/the-91822-issue,278833,55,text/html
https://www.nytimes.com/issue/magazine/2022/12/23/the-122522-issue,255372,51,text/html
https://www.nytimes.com/es/2023/10/05/espanol/mexico-blinken-amlo.html,255585,119,text/html
https://www.nytimes.com/2023/09/19/us/texas-voting-rights-trial.html,255631,116,text/html
https://www.nytimes.com/issue/magazine/2023/08/11/the-81323-issue,214490,45,text/html
https://www.nytimes.com/issue/magazine/2022/12/16/the-121822-issue,343648,63,text/html
https://www.nytimes.com/issue/magazine/2022/07/01/the-7322-issue,280763,55,text/html
https://www.nytimes.com/issue/magazine/2022/02/04/the-2622-issue,292992,57,text/html
https://www.nytimes.com/issue/magazine/2017/07/14/magazine-index-20170716,311221,61,text/html
https://www.nytimes.com/2021/06/22/business/economy/amazon-union-teamsters.html,243986,120,text/html
https://www.nytimes.com/2023/07/25/business/economy/ups-teamsters-contract-strike.html,262619,130,text/html
https://www.nytimes.com/2023/06/16/business/economy/ups-union-workers-strike.html,251683,120,text/html
https://www.nytimes.com/2019/06/17/dining/molly-oneill-dead.html,257000,117,text/html
https://www.nytimes.com/by/sam-sifton,302250,57,text/html
https://www.nytimes.com/by/mike-baker,593288,56,text/html
https://www.nytimes.com/interactive/2023/01/01/well/happiness-challenge-quiz.html,270340,162,text/html
https://www.nytimes.com/section/well,958184,114,text/html
https://www.nytimes.com/2023/01/10/espanol/cancelacion-planes-amistad.html,249177,124,text/html
https://www.nytimes.com/2023/01/03/well/talking-to-strangers-happiness-challenge.html,247969,129,text/html
https://www.nytimes.com/2023/01/07/well/relationship-lessons-happiness-challenge.html,258830,129,text/html
https://www.nytimes.com/2023/05/20/us/hawaii-las-vegas-migration.html,310947,126,text/html
https://www.nytimes.com/2022/12/02/briefing/why-hurricanes-cost-more.html,452828,165,text/html
https://www.nytimes.com/2022/08/13/us/politics/jill-tokuda-hawaii.html,237366,120,text/html
https://www.nytimes.com/2023/06/27/us/heat-wave-forecast-texas-southeast.html,285579,145,text/html
https://www.nytimes.com/2023/08/21/us/politics/hawaii-governor-josh-green-maui-fires.html,290570,137,text/html
https://www.nytimes.com/2018/11/08/us/california-fires-paradise-chico.html,240078,118,text/html
https://www.nytimes.com/2023/07/15/nyregion/ny-flooding-climate-change.html,287266,126,text/html
https://www.nytimes.com/2023/07/31/us/phoenix-heat-july.html,299279,134,text/html
https://www.nytimes.com/2023/07/11/us/vermont-flooding-damage-rescues.html,282558,126,text/html
https://www.nytimes.com/by/jake-nevins,255834,53,text/html
https://www.nytimes.com/article/cte-definition-nfl.html,270798,134,text/html
https://www.nytimes.com/2023/09/12/sports/football/aaron-rodgers-achilles-injury-jets.html,245602,124,text/html
https://www.nytimes.com/2023/07/13/business/media/fran-drescher-screen-actors-guild.html,319817,134,text/html
https://www.nytimes.com/2019/07/09/world/europe/greece-election-tsipras-austerity.html,269769,123,text/html
https://www.nytimes.com/2023/03/25/business/uaw-autoworkers-union-election.html,256769,131,text/html
https://www.nytimes.com/2015/03/11/world/in-spain-rapid-rise-of-leftists-has-a-familiar-ring.html,249360,120,text/html
https://www.nytimes.com/live/2023/07/13/business/actors-strike-sag,1048576,144,text/html
https://www.nytimes.com/2016/06/25/world/europe/britain-brexit-european-union-referendum.html,479169,152,text/html
https://www.nytimes.com/2023/08/06/business/uaw-auto-workers-contract.html,255024,126,text/html
https://www.nytimes.com/2022/12/09/business/economy/ev-battery-union.html,259740,134,text/html
https://www.nytimes.com/2023/07/20/business/economy/writers-strike-hollywood-gig-work.html,277816,136,text/html
https://www.nytimes.com/2019/11/21/dining/drinks/jim-meehan-pdt-nyc.html,263273,143,text/html
https://www.nytimes.com/2023/08/07/business/trucking-industry-yellow.html,256219,122,text/html
https://www.nytimes.com/by/christopher-flavelle,755641,55,text/html
https://www.nytimes.com/interactive/2023/09/05/climate/colorado-water-climate-change.html,515165,164,text/html
https://www.nytimes.com/by/eli-murray,426624,48,text/html
https://www.nytimes.com/interactive/2023/09/03/climate/minnesota-drought-potatoes.html,288302,147,text/html
https://www.nytimes.com/by/clay-risen,298032,55,text/html
https://www.nytimes.com/2022/10/20/climate/treated-sewage-virginia-aquifer.html,291398,129,text/html
https://www.nytimes.com/2023/06/01/climate/arizona-phoenix-permits-housing-water.html,281225,122,text/html
https://www.nytimes.com/interactive/2023/09/25/climate/fracking-oil-gas-wells-water.html,415523,158,text/html
https://www.nytimes.com/2023/09/02/world/americas/mexico-iguala-students-kidnapping.html,379080,126,text/html
https://www.nytimes.com/es/2023/10/03/magazine/mexico-periodistas-asesinados.html,378090,120,text/html
https://www.nytimes.com/2023/09/07/health/flight-723-plane-crash-children.html?action=click&pgtype=Article&state=default&module=styln-great-read&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,374646,128,text/html
https://www.nytimes.com/2023/09/15/us/btk-daughter-dennis-rader-kerri-rawson.html?action=click&pgtype=Article&state=default&module=styln-great-read&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,317069,128,text/html
https://www.nytimes.com/2023/09/12/magazine/maneskin-rock-band.html?action=click&pgtype=Article&state=default&module=styln-great-read&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,320362,130,text/html
https://www.nytimes.com/2017/06/19/world/americas/mexico-spyware-anticrime.html?rref=collection%2Ftimestopic%2FMexico&action=click&contentCollection=world&region=stream&module=stream_unit&version=latest&contentPlacement=4&pgtype=collection,347447,140,text/html
https://www.nytimes.com/2023/02/21/world/americas/genaro-garcia-luna-guilty.html,257994,126,text/html
https://www.nytimes.com/audio/app/2023/10/03/magazine/mexican-journalists-assassinations.html?referringSource=audioAppPromo,60657,19,text/html
https://www.nytimes.com/2023/09/06/nyregion/doctoroff-new-york-als.html?action=click&pgtype=Article&state=default&module=styln-great-read&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,338602,129,text/html
https://www.nytimes.com/video/opinion/100000008818109/obon.html?playlistId=video%2Fop-docs,1048576,57,text/html
https://www.nytimes.com/video/opinion/100000008730917/now-im-in-the-kitchen.html?playlistId=video%2Fop-docs,1048576,57,text/html
https://www.nytimes.com/video/opinion/100000008672303/away.html?playlistId=video%2Fop-docs,1048576,57,text/html
https://www.nytimes.com/video/opinion/100000008853281/my-ai-lover.html?playlistId=video%2Fop-docs,1048576,57,text/html
https://www.nytimes.com/video/opinion/100000009022484/oasis.html?playlistId=video%2Fop-docs,1048576,57,text/html
https://www.nytimes.com/video/opinion/100000008862977/hardly-working.html?playlistId=video%2Fop-docs,1048576,54,text/html
https://www.nytimes.com/video/opinion/100000009022356/a-robust-heart.html?playlistId=video%2Fop-docs,1048576,57,text/html
https://www.nytimes.com/video/opinion/100000008897239/study-of-a-fight.html?playlistId=video%2Fop-docs,1048576,54,text/html
https://www.nytimes.com/video/opinion/100000008901281/backflip.html?playlistId=video%2Fop-docs,1048576,54,text/html
https://www.nytimes.com/video/opinion/100000008463563/control.html?playlistId=video%2Fop-docs,1048576,54,text/html
https://www.nytimes.com/video/opinion/100000008730916/freshwater.html?playlistId=video%2Fop-docs,1048576,54,text/html
https://www.nytimes.com/video/opinion/100000009022454/clean.html?playlistId=video%2Fop-docs,1048576,54,text/html
https://www.nytimes.com/2023/09/20/health/beaches-bacteria-vibrio-shewanella.html,252810,125,text/html
https://www.nytimes.com/2023/09/15/business/california-oil-lawsuit-newsom.html,254839,117,text/html
https://www.nytimes.com/2023/09/20/climate/space-solar-power-energy.html,295214,132,text/html
https://www.nytimes.com/2022/06/24/climate/climate-forward-katharine-hayhoe.html,284972,132,text/html
https://www.nytimes.com/by/shreya-chattopadhyay,332864,54,text/html
https://www.nytimes.com/2023/10/05/books/jon-fosse-nobel-prize-literature.html,265016,134,text/html
https://www.nytimes.com/2023/10/02/books/review/daniel-clowes-monica.html?action=click&pgtype=Interactive&state=default&module=styln-books-general&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,258272,136,text/html
https://www.nytimes.com/2023/10/02/books/review/going-infinite-michael-lewis.html?action=click&pgtype=Interactive&state=default&module=styln-books-general&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,294096,135,text/html
https://www.nytimes.com/2023/09/24/books/kerry-washington-memoir-thicker-than-water.html?action=click&pgtype=Interactive&state=default&module=styln-books-general&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,310422,133,text/html
https://www.nytimes.com/live/2023/09/21/climate/gates-bloomberg-world-bank/norways-prime-minister-resists-setting-a-date-for-phasing-out-fossil-fuels,846064,147,text/html
https://www.nytimes.com/column/book-review-podcast?action=click&pgtype=Interactive&state=default&module=styln-books-general&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,266374,60,text/html
https://www.nytimes.com/explain/2022/how-to-be-a-better-reader?action=click&pgtype=Interactive&state=default&module=styln-books-general&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,357920,184,text/html
https://www.nytimes.com/2023/09/21/climate/climate-week-new-york.html,252939,128,text/html
https://www.nytimes.com/2023/09/20/climate/guterres-un-climate-summit.html,255346,118,text/html
https://www.nytimes.com/2023/10/05/books/review/jon-fosse-appreciation.html,245913,121,text/html
https://www.nytimes.com/2023/09/20/climate/high-seas-treaty-united-nations.html,278698,133,text/html
https://www.nytimes.com/2023/09/20/world/europe/uk-sunak-climate-change.html,261982,123,text/html
https://www.nytimes.com/by/bedel-saget,900553,54,text/html
https://www.nytimes.com/by/jeremy-white,1048576,50,text/html
https://www.nytimes.com/by/kk-rebecca-lai,735749,53,text/html
https://www.nytimes.com/interactive/2023/03/13/world/middleeast/antakya-damage-assessment.html,292386,122,text/html
